archivo,tabla,columna,valor
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,141
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,142
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,15
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,150
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,151
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,16
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,17
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,18
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,1800
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,19
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,1900
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,2
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,20
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,2000
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,21
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,2110
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,2120
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,22
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,2200
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,23
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,2300
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,24
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,25
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,2500
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,2600
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,28
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,2900
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,3000
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,3200
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,3310
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,3321
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,3322
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,3323
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,3324
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,3331
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,3332
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,3341
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,3342
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,3400
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,35
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,36
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,3600
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,3700
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,3800
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,3900
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,41
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,4100
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,42
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,4200
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,4300
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,4500
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,4600
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,4700
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,4800
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,5200
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,5300
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,5500
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,5600
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,5700
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,5800
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,999
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,:MANUALIDA
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF1616495
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF1616521
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF1616524
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF1616655
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF1616656
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF1616657
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF1616660
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF1616665
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF1616695
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF1616696
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF1616697
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF1616698
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF1616700
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF1616701
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF1616703
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF1616705
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF1616706
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF1616707
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF1616708
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF1616716
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF1616717
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF1616718
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF2136645
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF2136674
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF2136677
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF2136678
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF2136681
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF2136683
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF2136684
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF2136685
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF2136686
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF2136687
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF2156491
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF2156527
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF2156651
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF2156652
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF2156666
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF2156676
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF2156690
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF2156691
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APF2156748
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,APFAG99999
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0110043
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0113948
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0116185
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0116196
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0116212
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0116237
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0116246
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0116257
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0116287
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0116308
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0116322
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0116331
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0116377
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0116387
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0120023
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0120053
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0120093
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0125362
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0126189
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0126198
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0126203
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0126235
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0126244
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0126262
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0126265
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0126273
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0126274
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0126318
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0126320
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0126378
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0126389
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0126400
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0126411
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0126412
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0126418
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0126419
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0126443
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0126462
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0126475
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0126530
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0126537
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0126675
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0136498
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0140013
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0146427
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0146488
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0216414
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0216482
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0226776
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0410013
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0410033
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0416349
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT0416463
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT1610994
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2110994
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2116307
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2116372
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2136369
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2136434
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2140093
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2143645
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2146199
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2146202
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2146215
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2146223
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2146225
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2146238
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2146256
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2146264
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2146275
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2146291
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2146298
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2146332
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2146342
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2146352
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2146359
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2146376
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2146395
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2146403
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2146405
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2146406
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2146435
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2146440
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2146454
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2146470
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2146539
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2146642
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2146978
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2150994
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2156336
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2156446
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2156447
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2315463
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2316211
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT2316382
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT3210013
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT3226538
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT4110994
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT4116253
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT4120994
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT4123342
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT4130994
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT4136227
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT4136394
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT4136460
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT4144150
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT4146205
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT4146350
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT4150994
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT4153847
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT4156195
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT4156255
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT4156260
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT4156426
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT4190013
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT4196226
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT4196282
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT4196346
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT4196372
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT4196383
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT4196456
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT4196480
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT5316458
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT6116187
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT6116190
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT6116194
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT6116213
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT6116234
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT6116239
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT6116261
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT6116266
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT6116269
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT6116286
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT6116325
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT6116326
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT6116370
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT6116432
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT6116474
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT6116481
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT6116536
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT6116877
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT6120013
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,CAT6120023
